id,mailto_wave2
20694,TRUE
20698,TRUE
20701,TRUE
20707,TRUE
20716,TRUE
20718,TRUE
20723,TRUE
20727,TRUE
20728,FALSE
20732,FALSE
20733,TRUE
20745,TRUE
20747,FALSE
20751,TRUE
20757,TRUE
20760,TRUE
20762,TRUE
20764,TRUE
20766,TRUE
20771,TRUE
20775,FALSE
20776,FALSE
20778,TRUE
20779,FALSE
20780,TRUE
20783,TRUE
20784,TRUE
20792,TRUE
20798,TRUE
20800,TRUE
20801,TRUE
20806,TRUE
20809,TRUE
20818,TRUE
20825,TRUE
20826,TRUE
20830,TRUE
20833,TRUE
20838,TRUE
20842,TRUE
20847,TRUE
20855,TRUE
20857,TRUE
20863,TRUE
20865,TRUE
20868,TRUE
20872,TRUE
20873,FALSE
20880,TRUE
20881,TRUE
20882,TRUE
20888,FALSE
20894,TRUE
20902,TRUE
20905,TRUE
20906,FALSE
20909,TRUE
20910,TRUE
20911,TRUE
20912,TRUE
20913,TRUE
20920,TRUE
20925,TRUE
20926,FALSE
20928,TRUE
20929,TRUE
20932,TRUE
20934,TRUE
20936,TRUE
20937,TRUE
20939,TRUE
20943,TRUE
20946,TRUE
20947,TRUE
20955,TRUE
20960,TRUE
20961,FALSE
20962,TRUE
20966,FALSE
20968,TRUE
20971,TRUE
20972,TRUE
20973,TRUE
20974,TRUE
20978,TRUE
20979,TRUE
20980,FALSE
20989,TRUE
20993,TRUE
20997,TRUE
21022,TRUE
21023,TRUE
21024,TRUE
21029,TRUE
21039,TRUE
21050,FALSE
21053,TRUE
21055,FALSE
21056,FALSE
21065,TRUE
21066,TRUE
21069,TRUE
21079,FALSE
21082,TRUE
21084,TRUE
21094,TRUE
21096,TRUE
21100,TRUE
21101,TRUE
21102,TRUE
21105,TRUE
21109,TRUE
21111,TRUE
21112,TRUE
21115,FALSE
21118,TRUE
21123,FALSE
21133,TRUE
21136,TRUE
21137,TRUE
21140,TRUE
21143,TRUE
21144,TRUE
21148,TRUE
21149,TRUE
21152,TRUE
21157,TRUE
21161,TRUE
21162,TRUE
21164,TRUE
21165,TRUE
21167,TRUE
21175,TRUE
21176,TRUE
21183,TRUE
21186,TRUE
21188,TRUE
21193,TRUE
21197,TRUE
21198,TRUE
21201,TRUE
21210,TRUE
21212,TRUE
21214,FALSE
21217,TRUE
21220,FALSE
21221,TRUE
21224,TRUE
21227,TRUE
21229,TRUE
21239,TRUE
21243,TRUE
21254,TRUE
21259,TRUE
21262,TRUE
21263,TRUE
21271,FALSE
21273,TRUE
21275,TRUE
21276,TRUE
21278,TRUE
21279,TRUE
21282,TRUE
21287,TRUE
21292,TRUE
21299,TRUE
21302,TRUE
21307,TRUE
21310,TRUE
21314,TRUE
21315,FALSE
21316,TRUE
21317,TRUE
21321,TRUE
21322,TRUE
21324,TRUE
21326,TRUE
21333,TRUE
21335,TRUE
21336,TRUE
21338,TRUE
21340,TRUE
21341,TRUE
21349,TRUE
21351,TRUE
21355,TRUE
21356,TRUE
21360,TRUE
21364,TRUE
21371,TRUE
21374,TRUE
21379,TRUE
21382,TRUE
21391,TRUE
21397,TRUE
21401,TRUE
21402,TRUE
21405,TRUE
21413,TRUE
21417,TRUE
21418,TRUE
21430,FALSE
21432,FALSE
21433,TRUE
21434,TRUE
21437,TRUE
21438,TRUE
21439,TRUE
21445,TRUE
21446,TRUE
21447,TRUE
21450,TRUE
21451,TRUE
21452,TRUE
21453,TRUE
21454,TRUE
21464,TRUE
21482,TRUE
21484,TRUE
21488,TRUE
21489,TRUE
21493,TRUE
21497,TRUE
21503,FALSE
21507,FALSE
21508,TRUE
21509,TRUE
21511,TRUE
21513,TRUE
21518,TRUE
21523,FALSE
21524,TRUE
21532,TRUE
21536,TRUE
21540,TRUE
21542,TRUE
21543,TRUE
21552,TRUE
21554,TRUE
21561,TRUE
21563,TRUE
21566,TRUE
21569,TRUE
21570,TRUE
21571,TRUE
21574,TRUE
21580,TRUE
21585,TRUE
21587,TRUE
21590,FALSE
21593,FALSE
21594,TRUE
21598,TRUE
21600,TRUE
21603,TRUE
21604,TRUE
21607,TRUE
21611,TRUE
21612,TRUE
21613,TRUE
21614,TRUE
21622,TRUE
21623,TRUE
21627,TRUE
21629,TRUE
21631,TRUE
21632,TRUE
21633,TRUE
21634,TRUE
21646,TRUE
21649,TRUE
21651,FALSE
21653,FALSE
21659,FALSE
21660,TRUE
21662,TRUE
21668,TRUE
21678,TRUE
21680,TRUE
21684,TRUE
21693,TRUE
21695,TRUE
21697,TRUE
21698,TRUE
21703,TRUE
21712,TRUE
21716,FALSE
21717,TRUE
21718,TRUE
21725,TRUE
21726,TRUE
21729,TRUE
21732,TRUE
21735,TRUE
21744,TRUE
21746,TRUE
21748,TRUE
21753,TRUE
21759,TRUE
21765,TRUE
21768,TRUE
21769,TRUE
21772,TRUE
21781,TRUE
21782,TRUE
21784,TRUE
21785,TRUE
21786,TRUE
21787,TRUE
21790,TRUE
21795,TRUE
21802,TRUE
21803,TRUE
21804,TRUE
21811,TRUE
21815,TRUE
21818,TRUE
21819,TRUE
21822,FALSE
21829,TRUE
21833,TRUE
21834,TRUE
21837,TRUE
21838,TRUE
21839,FALSE
21841,TRUE
21843,TRUE
21846,TRUE
21859,TRUE
21867,TRUE
21868,FALSE
21870,TRUE
21873,TRUE
21874,TRUE
21877,TRUE
21879,TRUE
21880,TRUE
21888,TRUE
21889,TRUE
21896,TRUE
21897,FALSE
21903,TRUE
21908,TRUE
21909,TRUE
21910,FALSE
21911,TRUE
21914,TRUE
21915,TRUE
21916,TRUE
21918,TRUE
21922,TRUE
21923,TRUE
21929,TRUE
21930,TRUE
21934,TRUE
21940,TRUE
21943,TRUE
21953,TRUE
21957,TRUE
21961,TRUE
21968,TRUE
21973,TRUE
21974,TRUE
21976,TRUE
21977,TRUE
21988,TRUE
21994,TRUE
21998,TRUE
22001,TRUE
22004,TRUE
22007,FALSE
22011,TRUE
22014,TRUE
22015,TRUE
22017,TRUE
22019,TRUE
22020,TRUE
22021,TRUE
22023,TRUE
22029,TRUE
22031,FALSE
22035,FALSE
22036,TRUE
22040,TRUE
22042,TRUE
22044,FALSE
22046,TRUE
22055,TRUE
22057,TRUE
22058,TRUE
22066,TRUE
22070,TRUE
22071,TRUE
22076,FALSE
22077,TRUE
22078,TRUE
22080,TRUE
22085,TRUE
22087,TRUE
22092,TRUE
22094,TRUE
22096,TRUE
22098,TRUE
22103,TRUE
22107,TRUE
22112,TRUE
22113,TRUE
22120,TRUE
22122,TRUE
22126,TRUE
22127,TRUE
22130,TRUE
22134,TRUE
22137,TRUE
22148,FALSE
22155,TRUE
22158,TRUE
22159,TRUE
22162,TRUE
22165,TRUE
22166,TRUE
22168,TRUE
22175,TRUE
22179,FALSE
22185,TRUE
22190,TRUE
22191,TRUE
22193,TRUE
22195,TRUE
22198,TRUE
22200,TRUE
22208,TRUE
22209,TRUE
22214,TRUE
22215,TRUE
22216,FALSE
22217,TRUE
22222,TRUE
22228,TRUE
22231,TRUE
22233,FALSE
22235,TRUE
22236,TRUE
22238,TRUE
22242,TRUE
22247,TRUE
22252,TRUE
22261,TRUE
22270,TRUE
22273,TRUE
22274,TRUE
22279,TRUE
22285,TRUE
22287,TRUE
22290,TRUE
22291,TRUE
22292,TRUE
22295,TRUE
22298,TRUE
22300,TRUE
22303,FALSE
22304,TRUE
22305,TRUE
22310,TRUE
22311,FALSE
22312,TRUE
22314,TRUE
22320,TRUE
22322,TRUE
22323,TRUE
22327,TRUE
22330,FALSE
22332,TRUE
22336,TRUE
22337,TRUE
22341,TRUE
22346,TRUE
22347,TRUE
22352,TRUE
22356,TRUE
22362,FALSE
22363,TRUE
22364,TRUE
22370,TRUE
22384,TRUE
22387,TRUE
22389,FALSE
22390,FALSE
22394,TRUE
22396,TRUE
22403,TRUE
22408,TRUE
22411,TRUE
22412,TRUE
22416,TRUE
22419,TRUE
22424,TRUE
22427,TRUE
22433,TRUE
22438,TRUE
22442,TRUE
22445,TRUE
22456,FALSE
22462,TRUE
22463,TRUE
22465,TRUE
22474,TRUE
22477,TRUE
22478,TRUE
22479,TRUE
22480,FALSE
22481,TRUE
22482,TRUE
22484,TRUE
22485,TRUE
22486,FALSE
22493,TRUE
22497,TRUE
22503,TRUE
22504,TRUE
22507,TRUE
22513,FALSE
22516,TRUE
22522,TRUE
22526,TRUE
22527,TRUE
22535,TRUE
22536,TRUE
22547,TRUE
22552,TRUE
22555,TRUE
22557,TRUE
22562,FALSE
22567,TRUE
22569,TRUE
22573,TRUE
22576,TRUE
22578,TRUE
22582,TRUE
22586,FALSE
22587,TRUE
22589,FALSE
22591,TRUE
22597,TRUE
22599,TRUE
22605,TRUE
22606,TRUE
22613,TRUE
22616,TRUE
22617,FALSE
22618,TRUE
22622,TRUE
22625,TRUE
22627,TRUE
22628,TRUE
22629,TRUE
22630,FALSE
22634,FALSE
22635,TRUE
22641,TRUE
22648,TRUE
22649,TRUE
22650,TRUE
22656,TRUE
22657,FALSE
22665,TRUE
22666,TRUE
22667,TRUE
22669,TRUE
22673,TRUE
22678,TRUE
22687,TRUE
22694,TRUE
22695,TRUE
22697,TRUE
22698,TRUE
22699,TRUE
22700,TRUE
22701,TRUE
22705,TRUE
22706,FALSE
22707,TRUE
22712,TRUE
22713,TRUE
22718,TRUE
22722,TRUE
22723,TRUE
22724,TRUE
22727,TRUE
22729,TRUE
22731,TRUE
22733,TRUE
22736,TRUE
22744,TRUE
22748,FALSE
22751,TRUE
22753,TRUE
22754,TRUE
22755,TRUE
22771,TRUE
22773,FALSE
22776,TRUE
22778,FALSE
22779,FALSE
22781,TRUE
22787,TRUE
22789,FALSE
22790,TRUE
22793,TRUE
22798,TRUE
22802,FALSE
22803,TRUE
22804,TRUE
22805,FALSE
22807,TRUE
22810,TRUE
22823,TRUE
22826,TRUE
22829,TRUE
22830,FALSE
22834,FALSE
22835,TRUE
22840,TRUE
22841,TRUE
22842,TRUE
22843,TRUE
22852,TRUE
22853,TRUE
22856,FALSE
22858,TRUE
22863,TRUE
22866,TRUE
22871,TRUE
22874,TRUE
22875,TRUE
22876,TRUE
22880,TRUE
22883,FALSE
22888,TRUE
22896,TRUE
22898,TRUE
22901,FALSE
22904,TRUE
22907,TRUE
22910,TRUE
22911,TRUE
22913,FALSE
22915,TRUE
22917,TRUE
22920,TRUE
22922,TRUE
22927,TRUE
22928,TRUE
22930,TRUE
22931,TRUE
22934,FALSE
22935,TRUE
22936,TRUE
22942,TRUE
22944,TRUE
22950,TRUE
22960,TRUE
22961,TRUE
22962,TRUE
22967,TRUE
22974,TRUE
22975,TRUE
22978,TRUE
22982,FALSE
22989,TRUE
22991,TRUE
22995,TRUE
22996,TRUE
22997,TRUE
22998,TRUE
22999,TRUE
23019,TRUE
23021,FALSE
23022,TRUE
23025,TRUE
23026,TRUE
23029,TRUE
23038,TRUE
23039,TRUE
23041,TRUE
23045,TRUE
23065,TRUE
23068,TRUE
23077,TRUE
23083,TRUE
23087,TRUE
23090,TRUE
23095,TRUE
23100,TRUE
23109,TRUE
23115,TRUE
23119,TRUE
23121,TRUE
23123,TRUE
23128,TRUE
23129,TRUE
23131,TRUE
23135,TRUE
23136,TRUE
23141,FALSE
23143,FALSE
23144,TRUE
23149,TRUE
23152,FALSE
23157,TRUE
23158,FALSE
23167,FALSE
23168,TRUE
23172,TRUE
23173,TRUE
23177,TRUE
23179,TRUE
23182,TRUE
23183,TRUE
23184,FALSE
23188,TRUE
23191,TRUE
23192,TRUE
23201,TRUE
23210,TRUE
23211,TRUE
23212,TRUE
23221,TRUE
23222,TRUE
23223,TRUE
23226,TRUE
23227,TRUE
23231,TRUE
23235,TRUE
23237,TRUE
23238,TRUE
23243,TRUE
23246,TRUE
23249,TRUE
23254,TRUE
23256,FALSE
23261,TRUE
23262,TRUE
23264,FALSE
23265,TRUE
23266,TRUE
23267,TRUE
23273,TRUE
23278,TRUE
23280,TRUE
23281,TRUE
23283,TRUE
23285,TRUE
23292,TRUE
23297,TRUE
23301,FALSE
23302,TRUE
23304,TRUE
23308,TRUE
23312,TRUE
23320,TRUE
23328,TRUE
23332,TRUE
23333,TRUE
23339,TRUE
23343,TRUE
23344,TRUE
23350,TRUE
23358,TRUE
23363,TRUE
23365,TRUE
23367,TRUE
23368,TRUE
23373,FALSE
23376,TRUE
23378,TRUE
23379,TRUE
23383,TRUE
23384,TRUE
23387,TRUE
23388,TRUE
23392,TRUE
23397,TRUE
23400,TRUE
23401,FALSE
23402,TRUE
23417,TRUE
23420,TRUE
23425,TRUE
23427,TRUE
23431,TRUE
23436,TRUE
23437,TRUE
23439,TRUE
23441,TRUE
23442,TRUE
23445,TRUE
23448,TRUE
23451,TRUE
23453,TRUE
23454,TRUE
23456,FALSE
23458,TRUE
23463,TRUE
23467,TRUE
23468,TRUE
23474,TRUE
23482,TRUE
23485,TRUE
23488,TRUE
23490,TRUE
23492,TRUE
23517,FALSE
23518,TRUE
23520,TRUE
23521,FALSE
23522,TRUE
23523,TRUE
23525,TRUE
23527,TRUE
23538,TRUE
23542,TRUE
23545,TRUE
23549,TRUE
23552,TRUE
23553,TRUE
23556,TRUE
23565,TRUE
23575,TRUE
23578,FALSE
23581,TRUE
23587,TRUE
23589,FALSE
23597,TRUE
23600,TRUE
23604,TRUE
23607,TRUE
23612,TRUE
23613,TRUE
23615,TRUE
23619,TRUE
23621,TRUE
23622,TRUE
23623,TRUE
23630,TRUE
23631,TRUE
23639,TRUE
23643,FALSE
23644,TRUE
23645,TRUE
23646,TRUE
23648,TRUE
23651,TRUE
23653,TRUE
23655,TRUE
23662,TRUE
23666,TRUE
23671,TRUE
23672,TRUE
23676,TRUE
23679,TRUE
23680,TRUE
23681,TRUE
23682,FALSE
23683,TRUE
23689,TRUE
23692,TRUE
23697,TRUE
23701,TRUE
23702,FALSE
23704,TRUE
23705,FALSE
23712,TRUE
23713,TRUE
23723,TRUE
23726,TRUE
23736,TRUE
23740,TRUE
23741,TRUE
23742,TRUE
23744,TRUE
23745,TRUE
23746,TRUE
23748,TRUE
23753,TRUE
23755,TRUE
23756,TRUE
23757,TRUE
23763,TRUE
23768,FALSE
23769,TRUE
23771,TRUE
23772,TRUE
23773,TRUE
23777,FALSE
23778,TRUE
23780,TRUE
23786,TRUE
23787,TRUE
23792,TRUE
23794,TRUE
23795,TRUE
23796,TRUE
23798,TRUE
23799,TRUE
23803,TRUE
23804,FALSE
23806,TRUE
23807,TRUE
23811,FALSE
23812,TRUE
23816,TRUE
23819,TRUE
23820,TRUE
23824,TRUE
23826,TRUE
23828,TRUE
23830,TRUE
23832,TRUE
23840,TRUE
23841,TRUE
23843,TRUE
23847,TRUE
23858,FALSE
23863,TRUE
23868,TRUE
23876,TRUE
23883,TRUE
23887,TRUE
23896,TRUE
23897,FALSE
23910,TRUE
23911,TRUE
23918,TRUE
23924,TRUE
23929,TRUE
23930,TRUE
23933,TRUE
23936,TRUE
23938,FALSE
23941,FALSE
23943,TRUE
23945,TRUE
23946,TRUE
23947,TRUE
23951,TRUE
23958,TRUE
23960,TRUE
23961,TRUE
23967,TRUE
23970,TRUE
23974,TRUE
23975,TRUE
23977,TRUE
23978,TRUE
23980,TRUE
23987,TRUE
23990,TRUE
23993,TRUE
23996,TRUE
23997,TRUE
24000,TRUE
24002,TRUE
24006,TRUE
24007,TRUE
24012,TRUE
24017,TRUE
24039,TRUE
24040,TRUE
24042,TRUE
24043,TRUE
24048,TRUE
24052,TRUE
24055,TRUE
24056,TRUE
24059,TRUE
24066,TRUE
24070,TRUE
24071,TRUE
24074,TRUE
24076,TRUE
24078,TRUE
24087,TRUE
24096,TRUE
24100,TRUE
24107,FALSE
24109,TRUE
24110,TRUE
24114,TRUE
24119,TRUE
24120,TRUE
24121,TRUE
24123,TRUE
24128,FALSE
24131,TRUE
24136,TRUE
24138,TRUE
24139,TRUE
24141,TRUE
24149,TRUE
24151,TRUE
24152,TRUE
24155,TRUE
24157,TRUE
24159,TRUE
24161,TRUE
24162,TRUE
24164,TRUE
24166,TRUE
24172,TRUE
24173,TRUE
24175,TRUE
24176,TRUE
24177,TRUE
24178,FALSE
24180,TRUE
24183,TRUE
24184,TRUE
24190,TRUE
24194,TRUE
24195,FALSE
24199,TRUE
24202,TRUE
24205,TRUE
24206,TRUE
24208,TRUE
24209,TRUE
24210,TRUE
24212,TRUE
24215,TRUE
24221,TRUE
24222,TRUE
24226,TRUE
24233,TRUE
24235,TRUE
24236,TRUE
24237,TRUE
24238,TRUE
24242,TRUE
24244,TRUE
24246,TRUE
24248,TRUE
24254,TRUE
24257,FALSE
24259,TRUE
24261,FALSE
24264,TRUE
24265,TRUE
24270,TRUE
24271,TRUE
24272,FALSE
24276,TRUE
24279,TRUE
24280,FALSE
24284,TRUE
24287,TRUE
24288,TRUE
24291,TRUE
24297,FALSE
24298,TRUE
24300,TRUE
24302,TRUE
24303,TRUE
24305,TRUE
24312,TRUE
24313,TRUE
24316,TRUE
24319,TRUE
24322,TRUE
24328,TRUE
24332,FALSE
24340,TRUE
24345,TRUE
24346,TRUE
24347,FALSE
24353,TRUE
24359,TRUE
24363,TRUE
24364,TRUE
24367,FALSE
24369,FALSE
24371,TRUE
24374,TRUE
24375,TRUE
24376,TRUE
24390,FALSE
24399,TRUE
24400,TRUE
24405,TRUE
24406,TRUE
24409,TRUE
24411,FALSE
24412,FALSE
24415,FALSE
24424,TRUE
24425,TRUE
24428,TRUE
24430,TRUE
24445,FALSE
24450,FALSE
24453,TRUE
24454,TRUE
24457,FALSE
24458,TRUE
24466,TRUE
24473,TRUE
24477,TRUE
24480,TRUE
24484,TRUE
24489,TRUE
24491,TRUE
24493,FALSE
24498,TRUE
24504,TRUE
24512,TRUE
24517,TRUE
24521,TRUE
24522,TRUE
24524,TRUE
24528,TRUE
24532,TRUE
24539,FALSE
24541,TRUE
24542,TRUE
24551,TRUE
24552,TRUE
24553,TRUE
24555,TRUE
24561,TRUE
24562,TRUE
24565,TRUE
24568,TRUE
24574,TRUE
24578,TRUE
24589,TRUE
24593,TRUE
24594,TRUE
24597,TRUE
24598,TRUE
24601,TRUE
24605,TRUE
24607,FALSE
24611,TRUE
24612,TRUE
24613,TRUE
24614,TRUE
24628,TRUE
24634,TRUE
24635,TRUE
24637,TRUE
24643,TRUE
24646,TRUE
24650,TRUE
24652,FALSE
24653,TRUE
24663,TRUE
24664,TRUE
24665,TRUE
24670,TRUE
24671,TRUE
24679,FALSE
24682,TRUE
24684,TRUE
24700,TRUE
24701,TRUE
24702,TRUE
24703,TRUE
24704,TRUE
24706,TRUE
24708,TRUE
24710,TRUE
24715,TRUE
24716,TRUE
24724,FALSE
24730,TRUE
24731,TRUE
24736,TRUE
24737,TRUE
24748,TRUE
24750,TRUE
24752,TRUE
24759,TRUE
24760,TRUE
24764,TRUE
24765,TRUE
24766,TRUE
24769,TRUE
24770,TRUE
24773,TRUE
24774,TRUE
24776,TRUE
24779,TRUE
24783,TRUE
24785,TRUE
24786,TRUE
24790,TRUE
24795,TRUE
24797,FALSE
24802,TRUE
24806,TRUE
24809,TRUE
24810,TRUE
24812,TRUE
24813,TRUE
24818,TRUE
24820,TRUE
24826,TRUE
24827,FALSE
24829,TRUE
24835,TRUE
24838,TRUE
24841,TRUE
24842,TRUE
24846,TRUE
24854,TRUE
24857,TRUE
24859,TRUE
24861,TRUE
24865,TRUE
24867,TRUE
24879,TRUE
24882,TRUE
24889,TRUE
24891,TRUE
24892,TRUE
24895,FALSE
24900,TRUE
24906,TRUE
24912,TRUE
24917,TRUE
24919,FALSE
24930,TRUE
24940,TRUE
24941,TRUE
24949,TRUE
24952,TRUE
24959,TRUE
24961,TRUE
24966,TRUE
24968,TRUE
24970,TRUE
24971,TRUE
24972,TRUE
24974,TRUE
24975,TRUE
24978,TRUE
24983,TRUE
24985,TRUE
24992,TRUE
24998,TRUE
24999,TRUE
25006,TRUE
25011,TRUE
25013,TRUE
25020,TRUE
25030,TRUE
25031,TRUE
25033,TRUE
25035,TRUE
25037,TRUE
25038,TRUE
25039,FALSE
25041,TRUE
25045,TRUE
25056,TRUE
25061,TRUE
25062,TRUE
25068,TRUE
25069,TRUE
25070,TRUE
25074,TRUE
25075,TRUE
25082,FALSE
25083,FALSE
25086,TRUE
25095,TRUE
25096,TRUE
25097,TRUE
25098,TRUE
25100,TRUE
25102,TRUE
25107,TRUE
25108,TRUE
25109,TRUE
25112,TRUE
25113,TRUE
25123,TRUE
25124,TRUE
25128,TRUE
25131,TRUE
25132,TRUE
25133,TRUE
25135,TRUE
25140,TRUE
25141,TRUE
25142,TRUE
25146,TRUE
25151,TRUE
25156,TRUE
25159,TRUE
25161,TRUE
25168,TRUE
25171,TRUE
25173,TRUE
25177,TRUE
25178,TRUE
25179,TRUE
25180,TRUE
25182,FALSE
25183,TRUE
25186,TRUE
25189,TRUE
25190,TRUE
25194,TRUE
25198,TRUE
25202,TRUE
25217,TRUE
25218,TRUE
25221,TRUE
25224,TRUE
25225,TRUE
25226,TRUE
25228,TRUE
25230,TRUE
25231,TRUE
25234,TRUE
25235,TRUE
25236,TRUE
25237,FALSE
25242,TRUE
25246,TRUE
25254,TRUE
25255,TRUE
25258,FALSE
25259,TRUE
25263,TRUE
25265,TRUE
25273,TRUE
25278,TRUE
25286,TRUE
25290,TRUE
25291,TRUE
25293,TRUE
25296,TRUE
25305,TRUE
25314,TRUE
25325,TRUE
25330,TRUE
25334,TRUE
25337,TRUE
25342,TRUE
25343,TRUE
25353,TRUE
25357,TRUE
25358,TRUE
25360,TRUE
25366,FALSE
25368,TRUE
25377,TRUE
25380,TRUE
25382,TRUE
25383,TRUE
25386,TRUE
25393,TRUE
25394,TRUE
25397,TRUE
25398,TRUE
25406,TRUE
25410,TRUE
25411,TRUE
25414,TRUE
25415,TRUE
25428,TRUE
25437,TRUE
25442,TRUE
25443,TRUE
25446,TRUE
25450,FALSE
25459,TRUE
25460,TRUE
25462,TRUE
25463,TRUE
25466,TRUE
25467,TRUE
25469,TRUE
25476,TRUE
25482,TRUE
25485,TRUE
25494,TRUE
25499,TRUE
25509,TRUE
25511,FALSE
25520,TRUE
25523,TRUE
25527,FALSE
25528,TRUE
25533,TRUE
25534,TRUE
25536,TRUE
25539,FALSE
25540,TRUE
25545,TRUE
25548,FALSE
25549,TRUE
25557,TRUE
25561,TRUE
25562,TRUE
25567,TRUE
25569,TRUE
25571,TRUE
25579,TRUE
25586,TRUE
25588,TRUE
25591,FALSE
25592,TRUE
25597,TRUE
25601,FALSE
25602,TRUE
25606,TRUE
25610,TRUE
25614,TRUE
25617,TRUE
25621,TRUE
25622,FALSE
25625,TRUE
25626,TRUE
25628,TRUE
25634,TRUE
25637,TRUE
25640,TRUE
25646,TRUE
25649,TRUE
25650,TRUE
25652,TRUE
25653,TRUE
25658,TRUE
25659,TRUE
25662,TRUE
25666,TRUE
25671,TRUE
25672,TRUE
25674,TRUE
25675,TRUE
25677,TRUE
25682,TRUE
25683,TRUE
25687,TRUE
25692,TRUE
25696,TRUE
25701,TRUE
25704,TRUE
25705,TRUE
25707,TRUE
25710,TRUE
25719,TRUE
25725,TRUE
25726,TRUE
25728,TRUE
25731,TRUE
25733,TRUE
25737,TRUE
25739,TRUE
25741,TRUE
25745,TRUE
25746,TRUE
25748,TRUE
25750,FALSE
25752,TRUE
25757,TRUE
25764,FALSE
25769,TRUE
25775,TRUE
25777,TRUE
25779,TRUE
25789,TRUE
25797,TRUE
25804,FALSE
25808,TRUE
25809,TRUE
25818,TRUE
25829,FALSE
25832,TRUE
25841,TRUE
25842,TRUE
25845,TRUE
25852,TRUE
25853,FALSE
25856,TRUE
25858,TRUE
25884,TRUE
25885,TRUE
25892,TRUE
25893,TRUE
25897,TRUE
25901,TRUE
25903,TRUE
25907,TRUE
25910,TRUE
25914,TRUE
25921,TRUE
25922,TRUE
25927,TRUE
25936,FALSE
25939,TRUE
25940,TRUE
25943,TRUE
25959,TRUE
25966,TRUE
25970,TRUE
25976,TRUE
25977,TRUE
25983,TRUE
25993,FALSE
25998,FALSE
26005,TRUE
26007,TRUE
26012,TRUE
26013,TRUE
26021,TRUE
26024,TRUE
26026,TRUE
26027,TRUE
26032,TRUE
26036,TRUE
26038,TRUE
26042,TRUE
26044,TRUE
26047,TRUE
26048,TRUE
26050,TRUE
26053,TRUE
26062,TRUE
26063,TRUE
26065,TRUE
26067,TRUE
26074,TRUE
26078,FALSE
26084,TRUE
26090,TRUE
26091,TRUE
26092,TRUE
26096,TRUE
26097,TRUE
26103,TRUE
26104,TRUE
26106,TRUE
26108,TRUE
26109,TRUE
26112,TRUE
26113,TRUE
26115,TRUE
26116,TRUE
26117,TRUE
26120,TRUE
26121,TRUE
26127,TRUE
26128,TRUE
26130,TRUE
26134,TRUE
26137,TRUE
26139,FALSE
26140,TRUE
26142,TRUE
26143,TRUE
26146,TRUE
26153,TRUE
26155,TRUE
26156,TRUE
26159,TRUE
26161,TRUE
26164,FALSE
26165,TRUE
26171,TRUE
26175,TRUE
26176,TRUE
26181,TRUE
26182,TRUE
26183,TRUE
26185,TRUE
26187,TRUE
26190,TRUE
26193,TRUE
26194,FALSE
26202,TRUE
26203,TRUE
26204,TRUE
26205,TRUE
26209,TRUE
26213,TRUE
26218,FALSE
26221,FALSE
26225,TRUE
26229,TRUE
26232,TRUE
26235,FALSE
26237,FALSE
26238,FALSE
26240,TRUE
26243,TRUE
26244,TRUE
26247,TRUE
26254,FALSE
26256,TRUE
26262,TRUE
26265,TRUE
26266,TRUE
26273,TRUE
26276,TRUE
26278,TRUE
26281,TRUE
26282,TRUE
26293,TRUE
26296,TRUE
26299,TRUE
26303,TRUE
26304,TRUE
26310,TRUE
26317,TRUE
26318,TRUE
26328,FALSE
26331,TRUE
26338,TRUE
26344,TRUE
26349,TRUE
26351,TRUE
26352,FALSE
26353,FALSE
26357,TRUE
26364,TRUE
26366,TRUE
26367,FALSE
26368,TRUE
26378,TRUE
26380,TRUE
26381,FALSE
26384,TRUE
26388,TRUE
26389,TRUE
26393,TRUE
26405,FALSE
26412,TRUE
26417,TRUE
26419,TRUE
26428,TRUE
26431,TRUE
26433,TRUE
26434,TRUE
26440,TRUE
26442,FALSE
26447,TRUE
26449,TRUE
26452,TRUE
26454,TRUE
26456,TRUE
26457,TRUE
26458,TRUE
26459,TRUE
26460,TRUE
26467,TRUE
26468,TRUE
26469,TRUE
26473,FALSE
26480,TRUE
26483,TRUE
26485,TRUE
26487,FALSE
26495,TRUE
26500,TRUE
26501,TRUE
26503,TRUE
26511,FALSE
26520,TRUE
26525,TRUE
26528,TRUE
26533,TRUE
26535,TRUE
26551,TRUE
26552,TRUE
26555,TRUE
26559,TRUE
26560,TRUE
26563,TRUE
26565,TRUE
26566,FALSE
26569,TRUE
26571,TRUE
26572,TRUE
26574,TRUE
26576,TRUE
26577,TRUE
26578,TRUE
26586,TRUE
26587,TRUE
26588,TRUE
26591,TRUE
26594,TRUE
26596,TRUE
26598,TRUE
26599,FALSE
26600,TRUE
26607,FALSE
26609,TRUE
26611,TRUE
26612,FALSE
26619,TRUE
26627,TRUE
26629,TRUE
26632,TRUE
26633,TRUE
26636,TRUE
26641,TRUE
26646,TRUE
26647,TRUE
26649,TRUE
26651,TRUE
26657,FALSE
26660,TRUE
26669,TRUE
26672,TRUE
26677,TRUE
26679,TRUE
26683,TRUE
26688,TRUE
26689,TRUE
26693,TRUE
26699,TRUE
26705,TRUE
26709,TRUE
26712,TRUE
26713,TRUE
26715,TRUE
26717,FALSE
26722,TRUE
26727,TRUE
26728,TRUE
26731,TRUE
26733,TRUE
26734,TRUE
26735,TRUE
26736,TRUE
26739,TRUE
26745,TRUE
26746,TRUE
26750,TRUE
26751,TRUE
26755,FALSE
26756,TRUE
26757,TRUE
